Work_ID,Biodiversity_Richness,Lexical_Richness,Age_Publication,Year_Publication,Literature_Form,Gender,Parenthood,Highest_Education,Biodiversity_Background,Main_Region,Migrating,Main_Residence,genre_satire,genre_historical,genre_social,genre_children,genre_adventure,genre_mystery,genre_crime,genre_sf,genre_romance,genre_fantasy,genre_biography,genre_travellogue
PG45401,14.95,1793.08,45,1863,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG41172,16.56,1835.11,60,1878,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44454,13.31,1881.46,46,1864,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG43473,18.35,1799.31,40,1858,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44375,18.94,1995.29,46,1864,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44421,8.04,1797.98,47,1865,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG43925,19.6,1733.82,56,1874,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG42115,20.28,1838.26,43,1861,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG42119,17.31,1678.48,44,1862,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44672,15.79,1833.47,45,1863,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44196,17.5,1759.99,42,1860,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG43838,15.78,1630.13,49,1867,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG45402,10.93,1655.77,49,1867,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44399,14.5,1831.86,46,1864,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG44574,15.44,1676.74,50,1868,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44448,16.27,1852.02,44,1862,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG42834,14.27,1911.44,44,1862,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44514,21.84,1830.73,44,1862,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG45403,12.96,1641.04,49,1867,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG43716,15.01,1841.65,40,1858,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG42742,10.8,1794.36,43,1861,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG42535,19.69,1860.17,42,1860,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44380,9.58,1802.16,46,1864,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG42532,13.76,1851.83,42,1860,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG46276,31.34,2498.01,49,1867,epic_art_novel,gender_m,NA,school,no_bio_inclination,europe,3,city,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG18153,16.44,1647.21,32,1854,epic_art_novel,gender_m,NA,school,no_bio_inclination,north_america,1,village,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG11088,9.74,2258.03,66,1903,nonfiction,gender_m,has_no_children,university,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG36481,12.62,2055.41,39,1844,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PG37750,6.05,1905.72,36,1841,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG54484,7.12,2089.9,58,1863,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG16215,8.78,1999.86,34,1839,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
PG15493,22.26,2181.93,49,1854,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
PG44521,9.19,2050.14,57,1862,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG49851,6.28,1824.93,70,1875,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG46398,4.64,1870.15,69,1874,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44522,8.5,1981.69,57,1862,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG12396,14.87,2164.5,49,1854,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG23564,18.19,2246.37,29,1834,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG2866,16.56,2036.58,37,1842,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44523,6.34,1876.35,57,1862,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG12397,6.13,2018.47,49,1854,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG11082,8.64,1891.54,36,1841,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG47348,11.65,1922.8,67,1872,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG49680,5.27,1595.26,71,1876,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG49681,7.6,1964.35,61,1866,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG49850,7.77,2105.37,35,1840,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG39066,8.34,1912.26,40,1912,epic_art_novel,gender_m,NA,NA,NA,other,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG9814,16.06,2622.55,38,1759,lyric_art,gender_m,has_no_children,academic,has_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG15532,12.67,3333.4,44,1877,NA,gender_m,NA,NA,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG49782,7.09,1955.01,50,1885,epic_art_novel,gender_f,has_no_children,school,no_bio_inclination,british_isles,1,town,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG49915,10.5,1708.43,62,1897,epic_art_novel,gender_f,has_no_children,school,no_bio_inclination,british_isles,1,town,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44262,6.66,1963.59,56,1891,epic_art_novel,gender_f,has_no_children,school,no_bio_inclination,british_isles,1,town,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG46209,15.87,2314.84,73,1872,epic_art_novel,gender_m,has_children,school,no_bio_inclination,north_america,1,town,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG36825,26.45,2362.16,69,1868,epic_art_novel,gender_m,has_children,school,no_bio_inclination,north_america,1,town,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG34038,10.08,1738.71,61,1859,nonfiction,gender_m,has_children,school,no_bio_inclination,north_america,1,village,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG14978,13.39,1955.53,23,1889,epic_art_shortstory,gender_f,NA,NA,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG18004,7.16,1656.81,63,1916,epic_art_shortstory,gender_f,NA,school,no_bio_inclination,north_america,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG11947,15.78,1754.97,64,1917,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG11011,13.21,1660.07,62,1915,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG5435,11.45,1986.59,44,1880,epic_art_novel,gender_m,has_children,school,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG1948,26.23,2263.93,34,1870,epic_art_novel,gender_m,has_children,school,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PG30668,16.58,1978,21,1857,epic_art_novel,gender_m,has_children,school,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG1861,22.71,2565.32,47,1883,epic_art_tale,gender_m,has_children,school,no_bio_inclination,north_america,1,city,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG5705,15.28,2132.63,41,1877,epic_art_novel,gender_m,has_children,school,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG55263,10.58,2279.77,50,1912,nonfiction,gender_f,has_children,school,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PG47962,17.59,1586.1,63,1900,lyric_art,gender_f,has_no_children,school,no_bio_inclination,europe,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG47338,12.91,2094.6,29,1854,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG53668,4.54,1944.97,29,1854,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG41740,9.04,1859.93,50,1875,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG53356,6.89,1960.46,29,1854,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG49714,6.47,1819.84,65,1890,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG18418,5.96,1730.14,64,1889,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG31563,17.19,2123.47,26,1824,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG31568,11.82,2023.89,26,1824,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG27789,4.57,1748.15,26,1911,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PG28333,5.51,1791.07,26,1911,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PG25230,13.92,1947.76,65,1942,NA,gender_m,NA,NA,NA,other,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG45860,7.62,2064.27,40,1925,epic_art_novel,gender_m,NA,NA,no_bio_inclination,other,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG35509,20.62,1992.87,32,1910,epic_art_novel,gender_m,NA,NA,NA,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG16064,53.39,2489.85,46,1935,lyric_art,gender_m,has_children,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG50597,17.04,2043.14,42,1891,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG13554,34.84,1952.1,46,1895,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG34109,13.97,1859.48,43,1892,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG2316,30.59,2004.54,48,1897,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG12482,20.29,1802.5,54,1903,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG15385,13.22,1763.16,65,1914,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG3791,27.57,1977.09,51,1900,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG11532,41.71,1859.09,45,1894,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG46905,35.26,1840.72,69,1918,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG42923,24.98,1984.8,42,1891,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG43888,35.69,2453.42,62,1911,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG9179,24.83,1950.3,60,1909,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG46689,19.63,2574,40,1912,nonfiction,gender_m,NA,NA,no_bio_inclination,other,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG49389,26.91,1743.58,51,1901,epic_art_novel,gender_f,NA,NA,NA,other,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG53816,13.93,2096.9,76,1860,lyric_art,gender_m,NA,university,no_bio_inclination,north_america,1,town,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG22309,22.32,1447.16,57,1918,epic_art_novella,gender_m,NA,NA,NA,other,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG11059,24.58,2342.77,34,1813,lyric_art,gender_m,NA,university,no_bio_inclination,north_america,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG17255,8,1516.88,30,1894,epic_art_novel,gender_f,has_no_children,school,no_bio_inclination,british_isles,2,village,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG20525,6.02,1579.9,60,1875,NA,gender_f,NA,NA,NA,other,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG25596,22.28,1629.26,54,1916,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG1078,17.75,1714.16,49,1911,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG14876,17.2,1623.23,46,1908,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG11881,12.73,1754.07,55,1917,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG25186,16.64,1682.31,50,1912,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG22464,23.01,1704.18,47,1909,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG15760,8.53,1638.24,53,1915,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG18774,13.64,1667.29,57,1919,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG24758,23.31,1668.15,55,1917,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG7862,10.18,1616.12,52,1914,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG28115,20.48,1658.53,56,1918,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG3811,10.25,1689.29,53,1915,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG9745,16.39,1690.48,53,1915,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG41050,8.73,1694.43,44,1906,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG14891,14.63,1629.22,55,1917,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG15852,18.65,1663.06,50,1912,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG58617,7.28,1647.74,36,1898,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG14890,14.66,1693.79,54,1916,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG3653,13.52,1748.19,52,1914,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG33481,7.85,1663.09,53,1915,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG15055,17.64,1720.47,47,1909,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG15285,8.71,1686.77,53,1915,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
